argument_id,proposal_id,aspect_name,aspect_description,argument_type,argument
896,4293,Conveniencia,La comodidad y facilidad de viajar con mascotas en el transporte público.,attack,Por no hablar de las alergias que pueden producir a mucha gente y más en espacios cerrados.
897,4293,Conveniencia,La comodidad y facilidad de viajar con mascotas en el transporte público.,attack,No me parece lógico que niños pequeños alergicos no puedan ir en autobús ni en metro porque se meten animales.
898,4293,Seguridad,Consideraciones de seguridad para humanos y mascotas en el transporte público.,support,"Y creo que se podría estudiar que fuera en unas determinadas franjas horarias como con las bicicletas, para evitar horas punta por el bien de las personas y los animales."
899,4293,Seguridad,Consideraciones de seguridad para humanos y mascotas en el transporte público.,support,Porque en el resto de Europa tienen otro concepto de vida.
900,4293,Seguridad,Consideraciones de seguridad para humanos y mascotas en el transporte público.,support,"Ya hay varias propuestas acerca del tema, porque es algo que se lleva pidiendo mucho tiempo, con soluciones como un vagón por tren de metro apto para mascotas, o un autobús por cada 4 apto también."
901,4293,Seguridad,Consideraciones de seguridad para humanos y mascotas en el transporte público.,attack,"Hay muchas personas mayores y niños que tienen fobia a estar cerca de un animal por muy con bozal y atado que este, que está por ver que esto se cumpla."
902,4293,Seguridad,Consideraciones de seguridad para humanos y mascotas en el transporte público.,attack,"Que nos demos cuenta, no son niños, son animales que se les pueden cruzar los cables y se pueden pelear entre ellos como hacen en la calle si hay una muchos en un espacio reducido."
903,4293,Seguridad,Consideraciones de seguridad para humanos y mascotas en el transporte público.,attack,"No somos ni Alemania, ni Francia, ni Finlandia, somos España. Lo vivo a diario el poco respeto y empatia hacia los demás, no sólo en este tema, en muchos otros."
904,4293,Civismo,La responsabilidad y comportamiento cívico de los dueños de mascotas en espacios públicos.,support,Los perros no cagan en cualquier esquina y no tienen incontinencia ni se mean donde se les antoje. Lo hacen donde los educan sus dueños que lo hagan.
905,4293,Civismo,La responsabilidad y comportamiento cívico de los dueños de mascotas en espacios públicos.,support,"No esta adaptado usted por su cerrada mentalidad, yo tengo alergia a diversos tipos de colonias, deberían por ello prohibir usarlas en transporte público por ir yo?"
906,4293,Civismo,La responsabilidad y comportamiento cívico de los dueños de mascotas en espacios públicos.,support,"El 95% de la gente recoge los excrementos de sus perros, educando desde cachorro al can se puede conseguir que solo haga sus necesidades donde debe."
907,4293,Civismo,La responsabilidad y comportamiento cívico de los dueños de mascotas en espacios públicos.,attack,No me parece lógico que niños pequeños alérgicos no puedan ir en autobús ni en metro porque se meten animales.
908,4293,Civismo,La responsabilidad y comportamiento cívico de los dueños de mascotas en espacios públicos.,attack,En este país no estamos adaptados socialmente para eso.
909,4293,Civismo,La responsabilidad y comportamiento cívico de los dueños de mascotas en espacios públicos.,attack,Los que tiran colillas o cualquier tipo de basura correcto son guarros y a multarles. Sois miles los que tenéis perros y no todos son cívicos.
910,4293,Salud Pública,Los problemas de salud pública relacionados con la presencia de mascotas en el transporte público.,support,Bueno tampoco serían tantas las mascotas. Creo que combinando esta propuesta con la de aumentar la frecuencia en el trasporte público se podría por ejemplo reservar un vagón en los trenes del metro y buscar opciones para el autobús.
911,4293,Salud Pública,Los problemas de salud pública relacionados con la presencia de mascotas en el transporte público.,support,También habría que poner en marcha como en otros países avanzados lo de la tarjeta de ciudadano ejemplar para mascotas.
912,4293,Salud Pública,Los problemas de salud pública relacionados con la presencia de mascotas en el transporte público.,support,No hay una solución a gusto de todos y tendrá que prevalecer un criterio de mayorías.
913,4293,Salud Pública,Los problemas de salud pública relacionados con la presencia de mascotas en el transporte público.,attack,"A mí me parecen adorables los perros, pero tengo la desgracia de tener una alergia severa al pelo de todos los animales menos caballo y hámster y en espacios cerrados lo llevo fatal."
914,4293,Salud Pública,Los problemas de salud pública relacionados con la presencia de mascotas en el transporte público.,attack,Antes de llevar a cabo esta propuesta se debe considerar el hecho de que muchas personas son alérgicas.
915,4293,Salud Pública,Los problemas de salud pública relacionados con la presencia de mascotas en el transporte público.,attack,"No sé cómo lo harán en esos otros países pero, como no pongan vagones específicos en el caso del tren o metro o compartimentos especiales separados del resto del pasaje en autobuses, ya me diréis cómo puede prevalecer el derecho de una persona a viajar con su mascota sobre el derecho de otra a no tener problemas de salud."
916,4541,Necesidad de Cursos,La necesidad de cursos municipales de educación canina para mejorar la convivencia y el respeto entre ciudadanos y perros.,support,"Es dar un primer paso, empezando por obediencia básica, como son los perros, hay mucho desconocimiento al respecto aunque creamos saber."
917,4541,Necesidad de Cursos,La necesidad de cursos municipales de educación canina para mejorar la convivencia y el respeto entre ciudadanos y perros.,support,Muchos estamos deseando que existan [cursos].
918,4541,Necesidad de Cursos,La necesidad de cursos municipales de educación canina para mejorar la convivencia y el respeto entre ciudadanos y perros.,support,Me parece que debería de ser un servicio del Ayuntamiento la educación básica canina ya que esta inversión redundaría en beneficio de toda la comunidad.
919,4541,Necesidad de Cursos,La necesidad de cursos municipales de educación canina para mejorar la convivencia y el respeto entre ciudadanos y perros.,attack,"quien busque un curso de esas características será el que menos lo necesite, el resto seguirá igual."
920,4541,Necesidad de Cursos,La necesidad de cursos municipales de educación canina para mejorar la convivencia y el respeto entre ciudadanos y perros.,attack,No me apetece mucho que el dinero de todos se vaya en cursos de educación para los propietarios de perros.
921,4541,Accesibilidad de Cursos,La accesibilidad y disponibilidad de cursos municipales para una amplia gama de ciudadanos.,support,"No todo el mundo dispone de coche para desplazarse hasta su localización, suelen estar lejos, es mi experiencia."
922,4541,Accesibilidad de Cursos,La accesibilidad y disponibilidad de cursos municipales para una amplia gama de ciudadanos.,support,Algún día los perretes estarán tan educados que estará permitido llevarles a todas partes y a nadie le parecerá raro.
923,4541,Rol del Ayuntamiento,El papel del Ayuntamiento en la organización y oferta de cursos de educación canina.,support,Sería de agradecer desde luego [que el Ayuntamiento facilite espacios que atiendan la demanda de los ciudadanos/as].
924,4541,Rol del Ayuntamiento,El papel del Ayuntamiento en la organización y oferta de cursos de educación canina.,support,"El dinero de todos subvenciona en parte los cursos, talleres, etc., que el Ayuntamiento organiza."
925,4541,Competencia Profesional,La percepción de estos cursos como competencia para educadores caninos profesionales.,support,"No lo veo como una competencia, yo me dedico al mundo deportivo canino y a perros de trabajo, solo digo lo evidente, la etología es muy compleja y muy difícil, hay que saber como leer al perro, mirar su postura."
926,4541,Valor Formativo,La importancia y el valor formativo de la educación canina para los propietarios.,support,"La etología veterinaria se estudia en la Universidad, el que quiere dedicarse profesionalmente es lo que tendría que hacer, no haría cursos por aquí y por allá."
927,4541,Valor Formativo,La importancia y el valor formativo de la educación canina para los propietarios.,support,Como ciudadana pido a la Administración un cauce de aprendizaje para los propietarios de perros.
928,4541,Valor Formativo,La importancia y el valor formativo de la educación canina para los propietarios.,support,"Los cursos ayudan... Ciertamente la Etología Veterinaria es una Ciencia experimental, un nivel de conocimientos superiores."
929,4541,Valor Formativo,La importancia y el valor formativo de la educación canina para los propietarios.,attack,"Sería mejor que estos cursos fueran para los que no tengan perro y quieran tenerlo, una especie de permiso para poder tenerlos."
930,4541,Inclusión y Acceso,La necesidad de inclusión y acceso a la educación canina para diferentes grupos de la sociedad.,support,Hay una propuesta muy buena para acabar con las cacas de los perros en la calle. Por favor votadla y dadle difusión.
931,4541,Inclusión y Acceso,La necesidad de inclusión y acceso a la educación canina para diferentes grupos de la sociedad.,support,¡Genial idea! a muchos dueños de perros les encantaría recibir unas clases para aprender a tratar a su mascota y no pueden contratarlas por las elevadas tarifas de la mayoría de los especialistas.
